unified_id,method,perturbation_count,target_in@1,target_in@3,target_in@5,target_in@10,best_rank_any_perturb,worst_rank_any_perturb,jaccard_top10_across_perturbs,mean_latency_ms
UNI-6ACEA6712122,Dense_Only,5,0,0,0,0,,,0.5833333333333334,58.809471130371094
UNI-6ACEA6712122,BM25_Only,5,0,0,0,0,,,1.0,965.6187534332275
UNI-6ACEA6712122,Hybrid_NoRerank,5,0,0,0,0,,,0.6153846153846154,933.706521987915
UNI-6ACEA6712122,Hybrid_Rerank,5,0,0,0,0,,,0.6153846153846154,1075.0564098358154
UNI-5133403357F7,Dense_Only,5,0,0,0,0,,,0.6666666666666666,61.5140438079834
UNI-5133403357F7,BM25_Only,5,0,0,0,0,,,1.0,789.3123149871826
UNI-5133403357F7,Hybrid_NoRerank,5,0,0,0,0,,,0.75,817.7846908569336
UNI-5133403357F7,Hybrid_Rerank,5,0,0,0,0,,,0.75,924.4590282440186
UNI-5E258301E212,Dense_Only,5,0,0,0,0,,,0.8181818181818182,51.853227615356445
UNI-5E258301E212,BM25_Only,5,0,0,0,0,,,1.0,880.609655380249
UNI-5E258301E212,Hybrid_NoRerank,5,0,0,0,0,,,0.8181818181818182,889.0584468841553
UNI-5E258301E212,Hybrid_Rerank,5,0,0,0,0,,,0.8181818181818182,1075.5338668823242
UNI-5E220BA6F7A2,Dense_Only,5,0,0,0,0,,,0.6153846153846154,64.23678398132324
UNI-5E220BA6F7A2,BM25_Only,5,0,0,0,0,,,0.8181818181818182,841.5268898010254
UNI-5E220BA6F7A2,Hybrid_NoRerank,5,0,0,0,0,,,0.6153846153846154,901.0308265686035
UNI-5E220BA6F7A2,Hybrid_Rerank,5,0,0,0,0,,,0.6153846153846154,1066.258955001831
UNI-4C64AFCB62BC,Dense_Only,5,0,0,0,0,,,1.0,45.77908515930176
UNI-4C64AFCB62BC,BM25_Only,5,0,0,0,0,,,1.0,817.2413349151611
UNI-4C64AFCB62BC,Hybrid_NoRerank,5,0,0,0,0,,,0.75,858.2298755645752
UNI-4C64AFCB62BC,Hybrid_Rerank,5,0,0,0,0,,,0.75,1033.239507675171
UNI-0C151E4DE275,Dense_Only,5,0,0,0,0,,,0.8181818181818182,43.468332290649414
UNI-0C151E4DE275,BM25_Only,5,0,0,0,0,,,1.0,722.0681190490723
UNI-0C151E4DE275,Hybrid_NoRerank,5,0,0,0,0,,,0.8181818181818182,808.2362651824951
UNI-0C151E4DE275,Hybrid_Rerank,5,0,0,0,0,,,0.8181818181818182,936.6312980651855
UNI-5364362108E2,Dense_Only,5,0,0,0,0,,,0.8181818181818182,55.99379539489746
UNI-5364362108E2,BM25_Only,5,0,0,0,0,,,0.8181818181818182,914.7241115570068
UNI-5364362108E2,Hybrid_NoRerank,5,0,0,0,0,,,0.6153846153846154,940.4811859130859
UNI-5364362108E2,Hybrid_Rerank,5,0,0,0,0,,,0.6153846153846154,1199.0955829620361
UNI-68E056999443,Dense_Only,5,0,0,0,0,,,0.3333333333333333,43.19663047790527
UNI-68E056999443,BM25_Only,5,0,0,0,0,,,1.0,779.8519134521484
UNI-68E056999443,Hybrid_NoRerank,5,0,0,0,0,,,0.5384615384615384,801.561164855957
